Locality,RestaurantName,Address,Category,CostForTwo,Cuisines,Ratings,votes,Latitude,Longitude
C Scheme,Tasty Bites,"33, Mission Compound, C Scheme, Jaipur","['Bakery', 'Quick Bites']",₹250,"['Bakery', 'Fast Food', 'Chinese']",3.4,29,26.91359,75.79414799999999
C Scheme,Tasty Bites,"33, Mission Compound, C Scheme, Jaipur","['Bakery', 'Quick Bites']",₹250,"['Bakery', 'Fast Food', 'Chinese']",3.4,29,26.91359,75.79414799999999
C Scheme,Jaipur Dairy,"Near Statue Circle, C Scheme, Jaipur",[],₹200,['Fast Food'],3.4,22,26.9071103,75.8051832
C Scheme,Chick Blast,"Plot 19-C, Survey G-4, Shri Gopal Tower, Krishna Marg, C Scheme, Jaipur",['Quick Bites'],₹350,['American'],NEW,No-Votes,26.9138239,75.8062405
C Scheme,Ankurit Kachhori Wala,"D 38, Ashok Marg, Panch Batti, Ashok Nagar, C Scheme, Jaipur",[],₹100,['Street Food'],3.4,29,26.9141483,75.8067306
C Scheme,Charis Cafe,"2nd Floor, 18 Mission Compound, Near Yamaha Motors, Panch Batti, C Scheme, Jaipur",['Café'],₹350,"['Cafe', 'South Indian']",3.2,9,26.9132822,75.7940182
C Scheme,Uncle Coffee,"Near Income Tax Office, Statchu Circle, C Scheme, Jaipur",['Beverage Shop'],₹200,"['Beverages', 'Fast Food']",3.6,26,26.9079896,75.8041935
C Scheme,Kitchen Daddy Restro,"D 49, Chomu House, C Scheme, Jaipur",[],₹350,['North Indian'],3.5,24,26.821418,75.8481472
C Scheme,Chai Paani,"7, Vijay City Point, Ahinsa Circle, Ashok Marg, C Scheme, Jaipur",[],₹200,"['Street Food', 'Fast Food', 'Chinese', 'Beverages']",3.5,23,26.9145807,75.8058844
C Scheme,Saini's Kachoriwala,"Subhash Marg Corner, Bagadiya Bhawan, C Scheme, Jaipur",[],₹100,['Street Food'],3.5,23,26.9088953,75.80011209999999
C Scheme,Big Daddy's,"C 84, Ground Floor, Prithviraj Road, C Scheme, Jaipur",['Quick Bites'],₹500,"['Fast Food', 'Beverages']",3.4,26,26.9084777,75.8032149
C Scheme,Khansama The Traditional Kitchen,"P 14, Sehdev Marg, C Scheme, Jaipur",['Quick Bites'],₹400,"['Rajasthani', 'North Indian']",3.4,16,26.9077383,75.8060598
C Scheme,The Crunch,"Plot F-1-A, Ramesh Marg, Opposite Masjid, C Scheme, Jaipur",['Quick Bites'],₹400,"['Fast Food', 'Beverages']",NEW,No-Votes,26.9057583,75.7946798
C Scheme,Pandit Ji Ki Famous Pav Bhaji And Bhelpuri,"Shop 4, Sarojni Marg, Statue Circle, C Scheme, Jaipur",['Quick Bites'],₹200,['Fast Food'],3.4,19,26.9102678,75.80738629999999
C Scheme,Samrat Restaurant,"C 39, Lajpat Marg, C Scheme, Jaipur",['Quick Bites'],₹250,"['South Indian', 'Street Food', 'Fast Food']",2.7,22,26.9109485,75.8080335
C Scheme,Banna's,"E 141, Near Style And Scissors, Sardar Patel Marg, C Scheme, Jaipur",['Café'],₹450,['Cafe'],3.3,16,26.9054195,75.7942573
C Scheme,Misrii Home Foods LLP,"S-5, Jyoti Nagar Extension, Vidhan Sabha, C Scheme, Jaipur",['Quick Bites'],₹500,"['North Indian', 'Rajasthani', 'Street Food']",3.2,12,26.8884217,75.8111034
C Scheme,Gopal Singh Patasi Bhandar,"Opposite Mahaveer College Gate 2, Mahaveer Marg, C Scheme, Jaipur",['Quick Bites'],₹100,['Street Food'],3.5,18,26.9094623,75.81021779999999
C Scheme,Foody Way,"C-39, Ground Floor, Lajpat Marg, C Bock, C Scheme, Jaipur",['Quick Bites'],₹350,"['North Indian', 'Fast Food', 'Beverages']",NEW,No-Votes,26.9108228,75.8080658
C Scheme,Blue Zen - Shakun Hotels & Resorts,"Shakun Hotels & Resorts, D-28, Subhash Marg, C Scheme, Jaipur",['Bar'],"₹2,000","['Finger Food', 'Continental', 'North Indian']",2.8,9,26.910814,75.80195789999999
C Scheme,Eggitude,"F-82, Chaitanya Marg, Ashok Marg, C Scheme, Jaipur",[],₹200,['Fast Food'],3.1,11,26.9095414,75.7985303
C Scheme,Murty's Dosa,"Near Statue Circle, Prithviraj Road, C Scheme, Jaipur",['Food Truck'],₹250,['South Indian'],3.2,12,26.9073299,75.806061
C Scheme,Wanna Bites,"J 4, Ramesh Marg, Subhash Marg, C Scheme, Jaipur",[],₹300,"['Chinese', 'Pizza', 'Fast Food', 'Street Food', 'Beverages']",3.5,10,26.9063811,75.7963704
C Scheme,Kaki Cafe,"K - 8, Ashok Marg, C Scheme, Jaipur",['Café'],₹400,['Cafe'],3.2,10,26.9150076,75.8024786
C Scheme,Looters,"C 43, Mahaveer Marg, Near Mahaveer School, C Scheme, Jaipur",['Café'],₹450,"['Cafe', 'Burger', 'Fast Food', 'Beverages']",3.2,9,26.9107691,75.8099737
C Scheme,Cafe LazyMojo,"K 7, Malviya Marg, C Scheme, Jaipur","['Café', 'Casual Dining']",₹800,"['Cafe', 'Italian', 'Continental']",NEW,No-Votes,26.914308,75.802273
C Scheme,Special 26,"J5, Subhas Marg, Ramesh Marg, C Scheme, Jaipur",['Quick Bites'],₹350,['North Indian'],3.3,9,26.91006,75.801871
C Scheme,Burger Palace,"J 1, Jamnalal Bajaj Marg, C Scheme, Jaipur",['Quick Bites'],₹400,"['Burger', 'Fast Food']",3.3,10,26.906217,75.796587
C Scheme,Orient Occident - SUJÁN Rajmahal Palace Hotel,"SUJÁN Rajmahal Palace Hotel, Sardar Patel Marg, C Scheme, Jaipur",['Fine Dining'],"₹3,000","['North Indian', 'Italian', 'Spanish']",3.3,9,26.9060791,75.7914162
C Scheme,Mr. Coconut Cafe,"B-493A, 80 Feet Road, Mahesh Nagar, C Scheme, Jaipur",['Beverage Shop'],₹300,"['Beverages', 'Sandwich']",3.2,7,26.9069748,75.79516389999999
C Scheme,Roll Hub,"C 39, Sardar Patel Marg, C Scheme Jaipur",['Quick Bites'],₹300,['Rolls'],3.0,6,26.9150534,75.7998609
C Scheme,"Pandit ""The Veg. Grill Shop""","C 18, Bhagwan Das Road, C Scheme, Jaipur",[],₹400,"['Street Food', 'Beverages']",3.1,10,26.9129668,75.8082218
C Scheme,Binge Bite,"Prthviraj Road, Panch Batti, Near Park Prime, Ashok Nagar, C Scheme, Jaipur",['Quick Bites'],₹250,"['Gujarati', 'Maharashtrian', 'Street Food']",NEW,No-Votes,26.9089701,75.80274299999999
C Scheme,Corner Story,"F 69, Subhash Marg, Bagadiya Bhawan, C Scheme, Jaipur",['Quick Bites'],₹600,['North Indian'],3.1,7,26.9069359,75.79690839999999
C Scheme,Little Indian,"KK Square, C Scheme, Jaipur",['Casual Dining'],"₹1,200","['North Indian', 'Chinese']",3.1,8,26.9108494,75.7986025
C Scheme,Burger Street,"E 176, Ramesh Marg, C Scheme, Jaipur",['Quick Bites'],₹400,"['Burger', 'Beverages']",3.0,5,26.8966972,75.82447069999999
C Scheme,Blackout Delivers,"Plot D38 A, 8th, 9th Floor, Subhash Marg, Ahinsa Circe, C Scheme, Jaipur",[],₹500,"['Fast Food', 'North Indian']",3.0,6,26.9165307,75.8064314
C Scheme,Prince Paradise Bhojnalaya,"Opposite Corporate Park, Ajmer Road, C Scheme, Jaipur",['Dhaba'],₹250,['North Indian'],3.1,7,26.9143663,75.7941634
C Scheme,Pandit Juice Centre,"C-20, Bhagwan Das Road, Near Raj Mandir Cinema, Jaipur, C Scheme, Jaipur","['Beverage Shop', 'Quick Bites']",₹200,"['Beverages', 'South Indian']",3.1,6,26.9148801,75.8086593
C Scheme,Burger Wale Bhaia,"Shop 2, Ground Floor, Landmark Building, Ahinsha Circle, Ashok Nagar, C Scheme, Jaipur",[],₹450,"['Burger', 'Fast Food']",-,No-Votes,26.9139983,75.8059202
C Scheme,The Best Food Bakers,"Shop 3, Ground Floor, Crystal Palm, Sardar Patel Marg, C Scheme, Jaipur",[],₹300,"['Fast Food', 'Beverages', 'Desserts']",2.9,7,26.903284,75.79283629999999
C Scheme,Kafe Snack Bite,"J 2, Subhash Marg, C Scheme, Jaipur",[],₹300,"['Fast Food', 'Chinese', 'Street Food', 'Beverages']",-,No-Votes,26.9070239,75.79708769999999
C Scheme,ReMama,"E-151, Ramesh Marg, C Scheme, Jaipur",['Café'],₹700,"['Cafe', 'Italian']",2.8,4,26.904923,75.795214
C Scheme,Thali World,"Rajasthan Rajya Sahkari Upbhokta Sangh, Navjeevan Parishad, C Scheme, Jaipur",[],₹250,['North Indian'],3.1,4,26.910926,75.80567900000001
C Scheme,The Food Zone,"11, Sarojini Marg, C Scheme, Jaipur",['Quick Bites'],₹200,"['North Indian', 'Fast Food', 'Street Food', 'Chinese', 'South Indian']",3.1,5,26.9103337,75.8074221
C Scheme,Rainbow Scoops & Shakes,"F 25, Jamna Lal Bajaj Marg, C Scheme, Jaipur",['Dessert Parlor'],₹150,['Ice Cream'],2.9,4,26.906527,75.795945
C Scheme,Vinay Pavitra Bhojnalya,"Shop 3, Shiv Heera Path, C Scheme, Jaipur",['Quick Bites'],₹250,['North Indian'],2.9,5,26.912289,75.79389599999999
C Scheme,Raman Dosa Wala,"Statue Circle, C Scheme, Jaipur",['Food Truck'],₹250,['South Indian'],-,No-Votes,26.9086608,75.8030553
C Scheme,Darbar Hall,"Hotel Bharat Mahal Palace, 16, Parivahan Marg, Near Civil Lines Railway Crossing, C Scheme, Jaipur",['Casual Dining'],₹750,"['North Indian', 'Rajasthani', 'Chinese', 'Fast Food']",-,No-Votes,26.9097371,75.79093809999999
C Scheme,Kamlesh Pavitra Bhojanalya,"Shop 7-8, Opposite Roadways Depot, C Scheme, Jaipur",['Dhaba'],₹150,['North Indian'],2.9,4,26.9646247,75.7726823
C Scheme,Tadka by Kilo,"Plot S-6, Vivekanand Marg, C Scheme, Jaipur",['Quick Bites'],₹700,['North Indian'],-,No-Votes,26.908825,75.810513
C Scheme,Cafe T Square,"6, Ashok Marg, Near Ahinsa Circle, C Scheme, Jaipur",['Quick Bites'],₹400,"['Fast Food', 'Chinese', 'North Indian']",-,No-Votes,26.914988,75.8032312
C Scheme,Dhuaan,"The Hotel Garden View, 5th Floor, Subhash Marg, Near Ahinsa Circle, C Scheme, Jaipur",['Quick Bites'],₹600,"['North Indian', 'Rajasthani']",-,No-Votes,26.9143498,75.804217
C Scheme,Parantha Pundit,"R-16, Ground Floor, Hotel Palm, C Scheme, Jaipur",[],₹200,"['North Indian', 'Beverages']",-,No-Votes,26.914535,75.80680300000002
C Scheme,The Fruitshop,"31, Bagadiya Bhawan, C Scheme, Jaipur",['Beverage Shop'],₹150,"['Juices', 'Desserts']",-,No-Votes,26.908661,75.800022
C Scheme,Delicious Cafe,"E2, KJ City Tower, Opposite Luhadia Tower, Ashok Marg, C Scheme, Jaipur",['Quick Bites'],₹250,"['Fast Food', 'North Indian']",-,No-Votes,26.9139966,75.8074608
C Scheme,Foodbay,"J-2, Jamnalal Bajaj Marg, Ashok Marg, C Scheme, Jaipur",['Quick Bites'],₹500,"['Chinese', 'Fast Food', 'Beverages']",-,No-Votes,26.9063151,75.796396
C Scheme,Mama's Parantha,"Rajasthan Rajya Sahkari Upbhokta Sangh, Navjeevan Parishad, C Scheme, Jaipur",[],₹250,"['Chinese', 'Fast Food', 'Beverages', 'North Indian']",-,No-Votes,26.8724802,75.7582544
C Scheme,Pandit Juice Centre And Restaurant,"C 18, Bhagwan Das Road, C Scheme, Jaipur",[],₹400,"['Street Food', 'Beverages']",-,No-Votes,26.9149241,75.8097418
C Scheme,Cake Crave,"Shop 2, Ground Floor, Landmark Building, Ahinsha Circle, Ashok Nagar, C Scheme, Jaipur",[],₹550,"['Desserts', 'Fast Food', 'Bakery']",-,No-Votes,26.9139983,75.8059202
C Scheme,Cake Crave,"Shop 2, Ground Floor, Landmark Building, Ahinsha Circle, Ashok Nagar, C Scheme, Jaipur",[],₹550,"['Desserts', 'Fast Food', 'Bakery']",-,No-Votes,26.9139983,75.8059202
C Scheme,1962 The Food Club,"373, 374, Station Road, C Scheme, Jaipur",['Quick Bites'],₹350,"['North Indian', 'Chinese']",-,No-Votes,26.9315068,75.8064325
C Scheme,Chatora Chowk,"K-5, Ground Floor, Trimurty V-Jai City Point, Ahinsa Circle, C Scheme, Jaipur",['Quick Bites'],₹200,"['Fast Food', 'Beverages']",-,No-Votes,26.9146851,75.8055928
C Scheme,Indi Kitchen,"A2/2, Tilak Marg, C Scheme, Jaipur",[],₹300,['North Indian'],-,No-Votes,26.907767,75.801943
C Scheme,Apna Falafal,"F-55, Jamnalal Bajaj Marg, C Scheme, Jaipur",['Quick Bites'],₹450,"['Fast Food', 'Arabian', 'Salad']",-,No-Votes,26.906737,75.7962
C Scheme,The Zest Cafe Scooter,"Plot 5/97A, Bhawani Singh Lane, Near News 18 Channel, C Scheme, Jaipur",['Quick Bites'],₹700,"['North Indian', 'Chinese', 'Fast Food', 'Beverages']",-,No-Votes,26.9008625,75.7949059
C Scheme,Sprout,"A-5, 101, 1st Floor, Suryavanshi Pearl, Chomu House, Sardar Patel Marg, C Scheme, Jaipur",[],₹500,"['Salad', 'Healthy Food']",-,No-Votes,26.9110612,75.79522159999999
C Scheme,O'Biryani,"R-16, Ground Floor, Hotel Palm, Near OYO Townhouse, C Scheme, Jaipur",[],₹250,"['Biryani', 'Hyderabadi', 'North Indian', 'Mughlai']",-,No-Votes,26.9151415,75.8039689
C Scheme,Thadi,"8th Floor, Ambition Tower, Agrasen Circle, C Scheme, Jaipur",['Quick Bites'],₹650,"['Fast Food', 'Chinese', 'Street Food', 'Sandwich', 'Beverages']",NEW,No-Votes,26.9132182,75.8028157
C Scheme,Cake Slice,"F-97, Panchsheel Marg, C Scheme, Jaipur",['Bakery'],₹150,['Bakery'],-,No-Votes,26.908964,75.79901199999999
C Scheme,NYC Central & Co.,"Shop 3, Opposite Mahavir Collage, Mahavir Marg, C Scheme, Jaipur",['Quick Bites'],₹400,['Fast Food'],NEW,No-Votes,26.9090875,75.8100522
C Scheme,Dabbu's Kitchen,"2, Nath House Mission Compound, C Scheme, Jaipur",[],₹300,['North Indian'],NEW,No-Votes,26.9136874,75.7922577
C Scheme,Midnight Maggi,"Man Upasana Plaza, Ashok Nagar, C Scheme, Jaipur",[],₹150,['Fast Food'],4.1,No-Votes,26.9119682,75.7972336
C Scheme,Thali N Combo,"Near Udyog Bhawan, Opposite Bhawani Singh Road, C Scheme, Jaipur",[],₹100,['North Indian'],3.4,No-Votes,26.910926,75.80567900000001
C Scheme,Thali Express,"Near Udyog Bhawan Opposite Bhawani Singh Road, C Scheme, Jaipur",[],₹100,['North Indian'],4.0,No-Votes,26.9014328,75.7991621
Malviya Nagar,Kanha,"Plot 30-31-32, Kalyan Colony, Opposite Gaurav Towers, Malviya Nagar, Jaipur","['Sweet Shop', 'Quick Bites']",₹500,"['North Indian', 'South Indian', 'Fast Food', 'Chinese', 'Beverages']",4.0,1621,26.8545153,75.80823459999999
Malviya Nagar,Domino's Pizza,"Ground Floor, GT Central, Malviya Nagar, Jaipur",['Quick Bites'],₹700,"['Pizza', 'Fast Food']",4.6,1487,26.8562753,75.8060016
Malviya Nagar,T2 Dhabha,"10/KB, Krishna Puri, Malviya Nagar, Jaipur",['Quick Bites'],₹450,['North Indian'],4.0,1667,26.8453287,75.8082065
Malviya Nagar,GVD Soni's Cafe,"Shop 2, Shopping Centre, Mahesh Marg, D-Block, Malviya Nagar, Jaipur",['Café'],₹450,"['Cafe', 'Fast Food', 'Beverages']",4.0,1908,26.8532022,75.8067812
Malviya Nagar,Midnight Vegas,"11/01, 4th Floor, Girdhar Marg, Malviya Nagar, Jaipur","['Casual Dining', 'Bar']","₹1,150","['North Indian', 'Continental', 'Chinese', 'Italian']",4.0,1142,26.8433712,75.8146179
Malviya Nagar,Hotel Mini Mahal,"2, Durga Vatika, Near Trimurti Appartment, Model Town, Malviya Nagar, Jaipur",['Quick Bites'],₹400,"['North Indian', 'Chinese']",4.9,1818,26.8447563,75.8215607
Malviya Nagar,Burger King,"Shop 3-4, Ground Floor, GT Central Mall, Malviya Nagar, Jaipur",['Quick Bites'],₹500,"['Burger', 'Fast Food', 'Beverages']",3.9,1532,26.8562523,75.8060959
Malviya Nagar,Sethi Tikka Kabab Curry,"Gold Souk Building, Near Jawahar Circle, Malviya Nagar, Jaipur",['Quick Bites'],₹600,"['North Indian', 'Chinese', 'Mughlai']",4.0,1403,26.8408344,75.8085898
Malviya Nagar,The Barbeque Company,"6th Floor, GT Square, Kalyan Colony, D Block, Opposite Gaurav Tower Marg, Malviya Nagar, Jaipur",['Casual Dining'],"₹1,200","['North Indian', 'Chinese', 'BBQ']",3.5,1160,26.854581,75.80725
Malviya Nagar,KFC,"Counter 1, 3rd Floor, Food Court, World Trade Park, Malviya Nagar, Jaipur",['Food Court'],₹450,"['Fast Food', 'Burger']",3.9,1116,26.853553,75.80503
Malviya Nagar,Chhabra's Pure Veg,"HH 89, Block-A, Calgary Road, Malviya Nagar, Jaipur",['Casual Dining'],₹450,['North Indian'],3.5,1001,26.8557254,75.8198814
Malviya Nagar,Mahadev Dhaba,"14 A, Kardhani Shopping Centre, Malviya Nagar, Jaipur",['Dhaba'],₹350,['North Indian'],3.8,1774,26.8548629,75.81347869999999
Malviya Nagar,Punjabi Tadka Pure Veg Restaurant,"41, Haldiya Heights, Girdhar Marg, Near Axis Bank, Malviya Nagar, Jaipur",[],₹650,"['North Indian', 'Desserts', 'Beverages']",2.4,568,26.9152859,75.7505058
Malviya Nagar,China Town,"Opposite Palika Bazar, Sector 10, Malviya Nagar, Jaipur",['Quick Bites'],₹600,"['Chinese', 'North Indian', 'Pizza', 'Rolls']",4.8,1073,26.849895,75.81034559999999
Malviya Nagar,TeaQuila - A Fashion Cafe,"32, Girdhar Marg, Sunder Nagar, Malviya Nagar, Jaipur","['Café', 'Casual Dining']",₹800,"['Continental', 'Italian', 'Fast Food', 'Cafe']",4.0,858,26.8477834,75.80572269999999
Malviya Nagar,Pizza World,"1st Floor, Indra Palace, Above Bank Of Maharashtra, Malviya Nagar, Jaipur",['Quick Bites'],₹500,"['Pizza', 'Fast Food', 'Chinese']",3.7,588,26.8550438,75.8080791
Malviya Nagar,Kebabs & Curries Company,"World Trade Park, JLN Marg, Malviya Nagar, Jaipur",['Casual Dining'],₹800,"['North Indian', 'Chinese']",4.7,2287,26.8542616,75.8052567
Malviya Nagar,Brown Sugar- Bakers & Cafe,"2, Ground Floor, SDC Vinay, Calgeri Road, Malviya Nagar, Jaipur","['Café', 'Bakery']",₹650,"['Cafe', 'Bakery', 'Fast Food', 'Beverages']",4.6,834,26.8590977,75.80871139999999
Malviya Nagar,Pizza Hut,"Showroom 5, Plot 4, Ground Floor, GT Central, Indra Place, Sanganer, Malviya Nagar, Jaipur",['Casual Dining'],₹600,"['Pizza', 'Desserts', 'Fast Food']",4.0,893,26.8562753,75.8060016
Malviya Nagar,Sultanat,"P-20, Fort Jaipur, Lal Bahadur Nagar, S.L Marg, Malviya Nagar, Jaipur",['Café'],"₹1,200","['Cafe', 'North Indian', 'Chinese', 'Italian', 'Mexican', 'Lebanese']",4.2,2524,26.8499147,75.7996457
Malviya Nagar,City Heights,"A-6/1, Avenue 8, Lal Bahadur Nagar, SL Marg, Malviya Nagar, Jaipur",['Casual Dining'],₹900,"['North Indian', 'Continental', 'Italian', 'Chinese', 'Mexican']",4.6,964,26.849301,75.80246
Malviya Nagar,The PentHouse,"4/32, Shivanand Marg, Opposite Underpass, Malviya Nagar, Jaipur",['Café'],₹500,"['Cafe', 'North Indian', 'South Indian', 'Chinese']",4.2,696,26.8489489,75.8140634
Malviya Nagar,Tea Connect Cafe,"B-16, D-Block, Giridhar Marg, Sector 4, Malviya Nagar, Jaipur",['Café'],₹500,"['Cafe', 'Fast Food', 'Street Food', 'Beverages']",4.6,899,26.8481624,75.8043022
Malviya Nagar,Chowk,"The Fort, P-20, Lal Bahadur, S.L Marg, Malviya Nagar, Jaipur",['Casual Dining'],"₹1,200",['North Indian'],3.8,2460,26.8498657,75.80020090000001
Malviya Nagar,OTB - On The Bar B-Q,"6th Floor, Crystal Court Mall, Malviya Nagar, Jaipur",['Casual Dining'],"₹1,200","['Italian', 'Chinese', 'North Indian', 'Fast Food', 'Beverages']",4.0,1369,26.8561324,75.8069785
Malviya Nagar,Zoya,"The Fort, P-20, Lal Bahadur, S.L Marg, Malviya Nagar, Jaipur",['Lounge'],"₹1,200","['Cafe', 'North Indian', 'Chinese', 'Italian', 'Mexican', 'Lebanese']",4.0,2000,26.8498669,75.8001164
Malviya Nagar,Marky Momos,"14/9, Ground Floor, Giridhar Marg, Opposite Amit Bhardwaj Petrol Pump, Malviya Nagar, Jaipur",['Casual Dining'],₹500,"['Momos', 'Chinese', 'Fast Food']",3.8,705,26.8470463,75.80779729999999
Malviya Nagar,Republiq,"2nd Floor, D Block, World Trade Park, Jawahar Lal Nehru Marg, Sector 9, Malviya Nagar, Jaipur",['Lounge'],"₹1,500","['Kebab', 'Italian', 'Chinese']",4.0,768,26.853021,75.8046688
Malviya Nagar,Saras Parlour,"Kesari Bhawan, Jawahar Lal Nehru Marg, Near Mahaveer Hospital, Malviya Nagar, Jaipur","['Dessert Parlor', 'Quick Bites']",₹700,"['Ice Cream', 'North Indian']",4.3,782,26.8622998,75.80636109999999
Malviya Nagar,Ketli Restaurant,"B 428, Pradhan Marg, Malviya Nagar, Jaipur",['Casual Dining'],₹700,"['North Indian', 'Chinese', 'Fast Food', 'Italian']",4.3,742,26.85192,75.811695
Malviya Nagar,Ten 11 Lounge & Bar,"4th Floor, Gold Souk Grand Mall, Near Jawahar Circle, Malviya Nagar, Jaipur","['Lounge', 'Bar']","₹1,700","['Asian', 'North Indian', 'Beverages']",3.6,642,26.840742,75.808054
Malviya Nagar,Masala Ministry,"A 25, Near Genpact, J.L.N. Road, Malviya Nagar, Jaipur",['Casual Dining'],₹900,"['North Indian', 'Chinese', 'Fast Food']",3.8,552,26.9119465,75.7971769
Malviya Nagar,The Belgian Waffle Co.,"D-78, Siddarth Nagar, Near Navodaya Girls TT College, Malviya Nagar, Jaipur",[],₹300,"['Desserts', 'Beverages', 'Fast Food']",3.6,531,26.8388209,75.8109688
Malviya Nagar,Silver Oak,"Vachi Inn, D 359, Near Gaurav Tower Marg, Malviya Nagar, Jaipur",['Casual Dining'],₹700,"['North Indian', 'Chinese', 'Continental']",4.0,640,26.8517927,75.8104354
Malviya Nagar,Green Apple,"8th Floor, SDC Building, Pradhan Marg Corner, Calgeri Road, Malviya Nagar, Jaipur",['Casual Dining'],₹700,"['North Indian', 'Chinese', 'Italian', 'Mexican', 'Continental']",3.8,552,26.8590384,75.8089013
Malviya Nagar,3 D's Restro Lounge,"A-2, 8th, 9th Floor, Coorporate Tower, Near Jawahar Circle, JLN Road, Malviya Nagar, Jaipur","['Casual Dining', 'Bar']","₹1,600","['North Indian', 'Chinese', 'Italian', 'Continental', 'Beverages']",3.8,606,26.843529,75.802357
Malviya Nagar,SkyLit,"Hotel Ethnic, 5/301, Girdhar Marg, Malviya Nagar, Jaipur",['Casual Dining'],₹600,"['North Indian', 'Italian', 'Continental', 'Chinese']",4.1,506,26.84718,75.8064593
Malviya Nagar,Dana Pani Elite,"2nd Floor, Shivam Business Centre, Calgary Road, Malviya Nagar, Jaipur",['Casual Dining'],"₹1,100","['North Indian', 'South Indian']",3.9,571,26.8587965,75.80970889999999
Malviya Nagar,The Yellow Chilli,"World Trade Park, Malviya Nagar, Jaipur",['Casual Dining'],"₹1,300",['North Indian'],4.5,512,26.853505,75.805285
Malviya Nagar,Amritsar House,"83, Sundar Nagar, Girdhar Marg, Near Malviya Nagar, Jaipur","['Casual Dining', 'Bar']","₹1,300","['North Indian', 'Chinese', 'Mughlai', 'Fast Food', 'Biryani']",4.0,507,26.8475441,75.8062056
Malviya Nagar,Hyderabadi Dum Biryani,"10/851, Near Brain Tower Tiraha, GT Road, Malviya Nagar, Jaipur",['Quick Bites'],₹500,"['Biryani', 'Chinese', 'North Indian']",4.3,612,26.851556,75.8110109
Malviya Nagar,Rustic by OTH,"H-12, Lal Bahadur Nagar, Opposite World Trade Park, Malviya Nagar, Jaipur",['Fine Dining'],"₹1,500","['North Indian', 'Continental', 'Mughlai', 'Fast Food', 'Beverages']",3.6,429,26.8494257,75.8021722
Malviya Nagar,Lick-A-Chick,"10/836, Malviya Nagar, Jaipur",['Casual Dining'],₹800,"['North Indian', 'Chinese', 'Kebab']",4.0,535,26.8513331,75.81061199999999
Malviya Nagar,Bombaye House,"E95, Lal Bahadur Nagar, JLN Marg, Malviya Nagar, Jaipur","['Café', 'Casual Dining']",₹500,"['Cafe', 'Chinese', 'Street Food', 'Momos', 'South Indian', 'Beverages']",4.0,344,26.8500689,75.8024167
Malviya Nagar,Pizza Mr. Bean's,"Basement, Haldiya Tower, Opposite Gaurav Tower, Malviya Nagar, Jaipur",['Casual Dining'],₹450,"['Pizza', 'Fast Food']",3.9,608,26.8546278,75.80756939999999
